
mquy-9crq 311nypd Connection_failed  311 311 service requests 2010 2011 service request status all service requests

uppf-z66u 311 Taxi Complaints Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

94xg-kn3g 311 svc calls February 2013 Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

br6i-nzsr Directory of Swimming Pools No_Record 

8wpj-vk59 CCRB: Attribution of Complaints to Patrol Borough Queens South 2005 - 2009   queens_south _2005 _2006 _2007 _2008 _2009 total  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

fupk-24im NYC School Survey - 2007 No_Record 

udu8-jxy7 duna Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

thrx-b6bc DOF: Summary of Neighborhood Sales in Brooklyn for Class 1-, 2- and 3-Family homes - 2008   neighborhood average_sale_price number_of_sales median_sale_price type_of_home highest_sale_price lowest_sale_price  family homes class-1 class-2 class-3 borough brooklyn

j599-z3bt Ninsa   empzone shape_length shape_area shape objectid  geographic location map cartography basemap empower zone

hh4t-gy2j 2009_Rollup Connection_failed  311 311 service requests 2009 all service requests

cvah-qkdr Google Map of 311 Placard Complaints - 2008 Connection_failed  311 311 service requests 2008 all service requests

b37b-brfu DOF: Cooperative Comparable Rental Income – Staten Island – FY 2010/2011   comparable_rental_1_total_units staten_island_cooperatives_comparable_properties_address staten_island_cooperatives_comparable_properties_neighborhood staten_island_cooperatives_comparable_properties_full_market_value comparable_rental_2_address comparable_rental_1_full_market_value staten_island_cooperatives_comparable_properties_market_value_per_sqft staten_island_cooperatives_comparable_properties_gross_sqft comparable_rental_2_market_value_per_sqft staten_island_cooperatives_comparable_properties_boro_block_lot staten_island_cooperatives_comparable_properties_total_units comparable_rental_1_address comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft staten_island_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot staten_island_cooperatives_comparable_properties_year_built comparable_rental_1_market_value_per_sqft comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income staten_island_cooperatives_comparable_properties_est_gross_income staten_island_cooperatives_comparable_properties_building_classification comparable_rental_2_total_units comparable_rental_2_neighborhood comparable_rental_1_building_classification  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough staten island

ntbr-wib6 DOF: Summary of Neighborhood Sales for Staten Island for Class 1-, 2- and 3-Family homes - 2009   neighborhood average_sale_price number_of_sales total_no_of_properties median_sale_price type_of_home highest_sale_price lowest_sale_price  department of finance finance dof property properties neighborhoods sales neighborhood sales homes family homes class-1 class-2 class-3 borough staten island

tyfh-9h2y DOF: Cooperative Comparable Rental Income – Brooklyn – FY 2009/2010   comparable_rental_1_total_units comparable_rental_1_market_value_per_sqft brooklyn_cooperatives_comparable_properties_boro_block_lot brooklyn_cooperatives_comparable_properties_full_market_value comparable_rental_2_address comparable_rental_1_full_market_value brooklyn_cooperatives_comparable_properties_gross_income_per_sqft brooklyn_cooperatives_comparable_properties_gross_sqft comparable_rental_2_market_value_per_sqft brooklyn_cooperatives_comparable_properties_neighborhood comparable_rental_2_neighborhood brooklyn_cooperatives_comparable_properties_est_gross_income comparable_rental_1_address comparable_rental_1_gross_income_per_sqft comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_1_est_gross_income comparable_rental_2_full_market_value comparable_rental_2_gross_sqft comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot comparable_rental_1_neighborhood brooklyn_cooperatives_comparable_properties_market_value_per_sqft brooklyn_cooperatives_comparable_properties_total_units comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft comparable_rental_1_year_built comparable_rental_2_year_built brooklyn_cooperatives_comparable_properties_address comparable_rental_2_est_gross_income brooklyn_cooperatives_comparable_properties_building_classification comparable_rental_2_total_units comparable_rental_2_gross_income_per_sqft comparable_rental_1_building_classification brooklyn_cooperatives_comparable_properties_year_built  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough brooklyn

948r-3ads DOF: Summary of Neighborhood Sales for Queens for Class 1-, 2- and 3-Family homes - 2009   neighborhood average_sale_price number_of_sales total_no_of_properties median_sale_price type_of_home highest_sale_price lowest_sale_price  department of finance finance dof property properties neighborhoods sales neighborhood sales homes family homes class-1 class-2 class-3 borough queens

dc6i-yucw NYC TRIP   shape url line name objectid  location map cartography basemap transit transportation train subway travel entrance station

92qa-biwa TREES-TRIAL   diameter objectid_1 objectid treelocati crossstree treecondit treeid shape crossstr_1 species onstreet  park parks nature recreation tree census arbor geographic manhattan

wyj4-kvxc Sandy Tree Damage   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

i6n6-3vtd DCA Test   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 service request status all service requests

qgf3-tfxy OPEN DATA PROJECT No_Record  311 311 service requests 2010 2011 2012 service request status all service requests

gsz6-q4vh SD 13   factory_floor_area council_district proximity_code office_floor_area storage_floor_area healtharea total_area census_tract major_use boro lot_type_code zonedist1 healthctr bldgfront retail_floor_area map_atlas garage_floor_area firecomp parcel_name irrlotcode zipcode coordinates other_floor_area contact bldgdepth current_uses lotfront allowable_building_to_floor_area exemptland bsmtcode number_of_easements census_block assessland community_district lotdepth lot total_gross_area_structures address schooldist residential_floor_area land_use_category condominium_number residential_units yearalter1 ratio_building_to_floor_area policeprct yearalter2 numfloors agency number_structures exempttot residential_and_non_residential_units commercial_floor_area block  local law 48 local law 2011 dcas administrative services nyc government citywide services city council council data spreadsheet excel xls xlsx city city property

pybt-5ufb Manhattan Noise 2009 - Addenum Street & Cars   closed_date city intersection_street_1 y_coordinate_state_plane_ resolution_action_updated_date due_date unique_key incident_zip community_board longitude complaint_type descriptor status created_date latitude x_coordinate_state_plane_ address_type intersection_street_2 location_type  311 311 service requests 2009 all service requests

nyxi-g2ns test 195 bway No_Record  geographic location map cartography property building perimeter

htkc-b6ea English Language Arts (ELA) Test Results by Grade 2006-2011 - District - by Gender   level_3_4_2 category level_2_1 district level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_4_1 year number_tested level_3_2 level_4_2 level_3_4_1 

pxfd-dpcz NYS Math Test Results By Grade 2006-2011 - School Level - By Gender   level_3_4_2 category level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_4_1 year dbn number_tested level_3_2 level_4_2 level_3_4_1 

mfvi-r79g BoroughBoundaries [ArcGIS_rest_services_DOITTServices_BoroughBoundariesWM_MapServer_0]   shape_length shape_area objectid shape boroname shape_leng borocode 

tes3-xb7k Board of Education, 1934-2002 No_Record 

j2sr-pm3b NYS Math Test Results by Grade 2006-2011 - Citywide - All Students   level_3_4_2 category level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_4_1 year number_tested level_3_2 level_4_2 level_3_4_1 

uv67-wxba Senate District Breakdowns   count_ethnicity_unknown percent_gender_total count_permanent_resident_alien count_black_non_hispanic percent_public_assistance_total count_receives_public_assistance count_nreceives_public_assistance percent_permanent_resident_alien count_public_assistance_unknown percent_public_assistance_unknown count_other_citizen_status percent_white_non_hispanic percent_gender_unknown count_ethnicity_total percent_pacific_islander count_gender_total count_white_non_hispanic count_citizen_status_total percent_ethnicity_total percent_black_non_hispanic percent_american_indian count_participants percent_asian_non_hispanic count_gender_unknown percent_ethnicity_unknown count_hispanic_latino percent_male count_female count_us_citizen jurisdiction_name percent_us_citizen percent_female percent_other_ethnicity count_public_assistance_total count_asian_non_hispanic count_male count_american_indian count_other_ethnicity percent_hispanic_latino percent_receives_public_assistance percent_citizen_status_unknown count_pacific_islander percent_other_citizen_status percent_citizen_status_total percent_nreceives_public_assistance count_citizen_status_unknown  boundary district senate community demography demographic statistic youth development

tkdy-59zg DOF: Condominium Comparable Rental Income – Staten Island – FY 2011/2012   staten_island_condominiums_comparable_properties_neighborhood comparable_rental_3_total_units comparable_rental_2_neighborhood staten_island_condominiums_comparable_properties_year_built comparable_rental_1_full_market_value comparable_rental_2_distance_from_condo_in_miles comparable_rental_2_gross_income_per_sqft comparable_rental_2_net_operating_income comparable_rental_2_building_classification comparable_rental_2_expense_per_sqft comparable_rental_3_gross_income_per_sqft comparable_rental_2_market_value_per_sqft staten_island_condominiums_comparable_properties_building_classification comparable_rental_1_estimated_gross_income staten_island_condominiums_comparable_properties_condo_section comparable_rental_2_estimated_gross_income staten_island_condominiums_comparable_properties_estimated_expense comparable_rental_1_address comparable_rental_3_building_classification comparable_rental_3_gross_sqft comparable_rental_1_gross_income_per_sqft comparable_rental_2_boro_block_lot comparable_rental_3_full_market_value comparable_rental_3_estimated_expense comparable_rental_2_full_market_value comparable_rental_2_gross_sqft staten_island_condominiums_comparable_properties_full_market_value staten_island_condominiums_comparable_properties_total_units staten_island_condominiums_comparable_properties_net_operating_income comparable_rental_3_estimated_gross_income comparable_rental_1_boro_block_lot comparable_rental_1_market_value_per_sqft staten_island_condominiums_comparable_properties_estimated_gross_income comparable_rental_1_neighborhood staten_island_condominiums_comparable_properties_expense_per_sqft comparable_rental_3_year_built comparable_rental_1_expense_per_sqft staten_island_condominiums_comparable_properties_boro_block_lot comparable_rental_1_year_built comparable_rental_3_address comparable_rental_1_total_units comparable_rental_3_market_value_per_sqft comparable_rental_2_address comparable_rental_1_estimated_expense staten_island_condominiums_comparable_properties_address comparable_rental_1_building_classification comparable_rental_2_year_built staten_island_condominiums_comparable_properties_gross_income_per_sqft comparable_rental_3_neighborhood comparable_rental_3_net_operating_income comparable_rental_3_distance_from_condo_in_miles comparable_rental_2_estimated_expense comparable_rental_1_gross_sqft staten_island_condominiums_comparable_properties_gross_sqft comparable_rental_2_total_units comparable_rental_3_expense_per_sqft comparable_rental_1_net_operating_income staten_island_condominiums_comparable_properties_market_value_per_sqft comparable_rental_1_distance_from_condo_in_miles  department of finance finance dof rental property condominiums cooperatives residential apartment buildings rental properties staten island borough

kftd-kpuv LONLAT   program_type contact_number location_1 site_name borough_community agency program grade_level_age_group  education services youth community development school child children time

t242-kmv3 311 Noise-Commercial Service Requests_2010 to Present   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

x3p3-i2m5 food scraps   materials_accepted website location_1 requirements days months_of_operation hours location composted_by organizer borough citymap_location  food scrap compost

ekhm-7jny gas1   _consumption_gj_ zip_code  energy gas power environment utilities planning

n5xc-7jfa NYC Fire Department Building Vacate List   location_1 typ bor num vac_date div area_vac  fdny fire department safety fire safety unsafe vacate

pw3x-4f5b dsny-em   refusetonscollected communitydistrict mgptonscollected papertonscollected month borough  sanitation dsny refuse recycle recycling plastic metal paper community community district tonnage

hjae-yuav Directory Of Toilets In Public Parks   open_year_round borough location name  dpr recreation park public toilet

3ndg-kc2x Transportation Structures Connection_failed  doitt gis planimetric basemap polygon layer containing transportation structures such as bridges tunnels and overpasses.

n4iy-zdvj 311 DEP Important Columns Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

ejec-pp4x CB3   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 service request status all service requests

d8cz-kh5x CCRB: Attribution of Complaints to Patrol Borough Staten Island 2005 - 2009   _2005 _2006 _2007 staten_island _2009 _2008 total  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

ek6s-gast DSNY   status intersection_street_2 intersection_street_1 unique_key incident_zip agency community_board complaint_type descriptor created_date borough  311 311 service requests 2010 2011 2012 service request status all service requests

x5sv-98nn temp2   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

ysps-brbd CB6 311 Ck List Connection_failed  311 311 service requests 2010 2011 service request status all service requests

7ub6-8ecn CCRB: Average Days for the CCRB to Close Substantiated Cases Measured from Date of Incident 2005 – 2009   _2005 _2006 _2007 _2008 _2009 average_days_for_the_ccrb_to_close_substantiated_cases  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

3qn7-e824 Brooklyn   spatiallocation isrecurring eventdescription acronym eventsetupstartdate eventname location eventenddate eventbreakdownenddate eventtypedescription borough eventstartdate  block parties street festivals events

riww-cfg8 nb_new   permit_status permittee_s_first_last_name house street_name job_type community_board city_state_zip owner_s_house_street borough job_start_date owner_s_business_type permittee_s_license permittee_s_license_type owner_s_first_last_name site_safety_mgr_business_name owner_s_business_name special_district_1 lot issuance_date permittee_s_business_name zip_code bin permittee_s_phone job owner_s_phone site_safety_mgr_s_name job_doc site_fill filing_status bldg_type expiration_date permit_sequence permit_type filing_date block  building buildings permit permits dob building permits

fhm3-gndd bk grad rates   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort 

gfgw-b9bj Manhattan Noise 2005 Test - Addenum 1   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip school_state school_phone_number latitude x_coordinate_state_plane_ address_type status school_address school_name school_city school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address  311 311 service requests 2005 all service requests

x8rc-3utf Race Of Victims Whose Allegations Were Substantiated 2005 - 2009   _yr_number _percent_of_total_3 _percent_of_total_2 _percent_of_total_1 _percent_of_total_5 _percent_of_total_4 race _number_4 _number_5 _yr_percent_of_subtotal _number_1 _number_2 _number_3  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

v9ni-djqf staten island DCLA map   council_district location_1 community_board organization_name discipline_code main_phone_ borough zip_code  culture gallery art museum museo dance performance painting sculpture

djnk-fxfj Rat sightings NYC map   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

45t5-44y4 DOT DEP   status incident_address unique_key incident_zip agency community_board complaint_type descriptor created_date borough cross_street_1 cross_street_2  311 311 service requests 2010 2011 2012 service request status all service requests

gmct-jmpd Kanna_311   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 service request status all service requests

2y6k-xemp 311 Graffiti SRs   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

fidc-j7eh one day   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 service request status all service requests

89j6-bdde Where Incidents That Led To A Substantiated Complaint Took Place - Staten Island 2005 - 2009   staten_island _5 _4 _3 _2 _1 total  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

5v8x-rgx9 Manhattan Noise 2005 Test - Addenum 2   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip school_state school_phone_number latitude x_coordinate_state_plane_ address_type status school_address school_name school_city school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address  311 311 service requests 2005 all service requests

4s7y-vm5x 2010-2011 Class Size - Citywide Distribution   grade_level core_subject number_of_students program_type number_of_classes percent_of_students_in_program_grade_subject service_category 

g8v5-qeu5 CCRB: Age of Docket Measured from the Date of Incident 2005 - 2009   _2006_number_of_cases _2008_percent_of_docket _2007_number_of_cases _2007_percent_of_docket age_of_case_in_months _2008_number_of_cases _2005_number_of_cases _2009_percent_of_docket _2009_number_of_cases _2005_percent_of_docket _2006_percent_of_docket  complaint civilian review board activity crime year age demographics 2005 2006 2007 2008 2009 docket incident

xt3u-h44z CCRB: Assignment Of Officers Against Whom Allegations Were Substantiated - Organized Crime Control Bureau 2005 - 2009   _2005 _2006 organized_crime_control_bureau _2008 _2009 _2007 total  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

8svr-4kir Bronx Fire Houses Connection_failed  fire department fdny fd fires community board station fire station fire house emergency 911

w49k-mmkh 2006-07 Class Size - Citywide Summary   program grade_or_service_category_ average_class_size 

82rv-jir4 NYC Open GIS - Roadbed layer-130109 Connection_failed  geographic location map cartography transportation roadbed road

664m-n5th Gender Of Officers Against Whom Allegations Were Substantiated 2005 - 2009   _percent_of_subtotal_2 _percent_of_subtotal_3 _percent_of_subtotal_1 _number_of_officers_5 _percent_of_subtotal_4 _nypd_population_2007 gender _percent_of_subtotal_5 _number_of_officers_4 _nypd_population_2008 _nypd_population_2009 _nypd_population_2006 _nypd_population_2005 _number_of_officers_2 _number_of_officers_3 _number_of_officers_1  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

bws2-q2sb CCRB: Average Days for the CCRB to Close Substantiated Cases Measured from Date of Report 2005 - 2009   _2005 _2006 _2007 _2008 _2009 ccrb_to_close_substantiated_cases_measured_from_date_of_report  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

77d2-9ebr Congress District Breakdowns   count_ethnicity_unknown percent_gender_total count_permanent_resident_alien count_black_non_hispanic percent_public_assistance_total count_receives_public_assistance count_nreceives_public_assistance percent_permanent_resident_alien count_public_assistance_unknown percent_public_assistance_unknown count_other_citizen_status percent_white_non_hispanic percent_gender_unknown count_ethnicity_total percent_pacific_islander count_gender_total count_white_non_hispanic count_citizen_status_total percent_ethnicity_total percent_black_non_hispanic percent_american_indian count_participants percent_asian_non_hispanic count_gender_unknown percent_ethnicity_unknown count_hispanic_latino percent_male count_female count_us_citizen jurisdiction_name percent_us_citizen percent_female percent_other_ethnicity count_public_assistance_total count_asian_non_hispanic count_male count_american_indian count_other_ethnicity percent_hispanic_latino percent_receives_public_assistance percent_citizen_status_unknown count_pacific_islander percent_other_citizen_status percent_citizen_status_total percent_nreceives_public_assistance count_citizen_status_unknown  boundary district congress community demography demographic statistic youth development

tbp9-z4dr Roll up by zip code and date recreated_count   count_created_date incident_zip  311 311 service requests 2010 2011 2012 service request status all service requests

ahug-wg4n Bronx 311 Homeless Encampment   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

fs5z-tpv4 sandyrelated   school_region unique_key community_board school_number borough closed_date park_facility_name agency facility_type school_state school_phone_number status school_address school_not_found school_name school_city agency_name park_borough school_code location_type complaint_type descriptor created_date school_zip  311 311 service requests 2010 2011 2012 service request status all service requests

p3et-zpp6 311 Address Type Manhattan   city incident_address y_coordinate_state_plane_ unique_key facility_type complaint_type descriptor address_type x_coordinate_state_plane_ borough  311 311 service requests 2010 2011 2012 service request status all service requests

gvxz-w3sb Manhattan Open Article 7 Petitions   manhattan_open_article_7_petitions  tax commission action petition record challenge challenging real property assess law attorney code open article manhattan index issue

kjmq-hfaa FDNY Important Phone Numbers   phone_number department  fdny fire department safety fire safety fdny phone numbers

3btx-p4av DOF: Cooperative Comparable Rental Income – Manhattan– FY 2008/2009   manhattan_cooperatives_comparable_properties_full_market_value comparable_rental_1_total_units comparable_rental_1_market_value_per_sqft manhattan_cooperatives_comparable_properties_gross_sqft manhattan_cooperatives_comparable_properties_total_units comparable_rental_2_address comparable_rental_1_full_market_value manhattan_cooperatives_comparable_properties_year_built manhattan_cooperatives_comparable_properties_market_value_per_sqft comparable_rental_1_gross_income_per_sqft comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood comparable_rental_1_address manhattan_cooperatives_comparable_properties_boro_block_lot comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_1_est_gross_income comparable_rental_2_total_units comparable_rental_2_gross_sqft manhattan_cooperatives_comparable_properties_building_classification manhattan_cooperatives_comparable_properties_est_gross_income comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft manhattan_cooperatives_comparable_properties_address comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income manhattan_cooperatives_comparable_properties_neighborhood manhattan_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_1_building_classification  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough manhattan

m2hk-vytj Directory of Nature Centers No_Record 

c2v8-zzjq CCRB: Assignment of Officers against Whom Allegations Were Substantiated - Patrol Borough Queens South 2005 - 2009   queens_south _2005 _2006 _2007 _2008 _2009 total  complaint civilian review board activity crime year age demographics 2005 2006 2007 2008 2009 docket incident report substantiation substantiated victim ccrb officer assignment bureau

8r8c-zs9k dec-test-filter No_Record  block parties street festivals events

pu5q-qmzc NCR   empzone shape_length shape_area shape objectid  geographic location map cartography basemap empower zone

5mw2-hzqx DOF: Condominium comparable rental income – Brooklyn - FY 2010/2011   comparable_rental_1_market_value_per_sqft brooklyn_condominium_property_year_built brooklyn_condominium_property_market_value_per_sqft brooklyn_condominium_property_boro_block_lot comparable_rental_2_address comparable_rental_1_full_market_value comparable_rental_2_market_value_per_sqft comparable_rental_1_total_units comparable_rental_2_neighborhood comparable_rental_1_address brooklyn_condominium_property_gross_income_per_sqft brooklyn_condominium_property_address comparable_rental_2_full_market_value brooklyn_condominium_property_total_units comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_2_dist_from_coop_in_miles brooklyn_condominium_property_building_classification brooklyn_condominium_property_est_gross_income comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft _comparable_rental_1_boro_block_lot brooklyn_condominium_property_full_market_value comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft brooklyn_condominium_property_condo_section comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft brooklyn_condominium_property_neighborhood comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income comparable_rental_2_total_units comparable_rental_1_building_classification brooklyn_condominium_property_gross_sqft  department of finance finance dof rental property condominiums cooperatives residential apartment buildings rental properties brooklyn borough

xjcm-e5uy English Language Arts (ELA) Test Results by Grade 2006-2011 - Boro - by Race-Ethnicity   level_3_4_2 category level_3_2 level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_3_4_1 year number_tested borough level_4_2 level_4_1 

ita7-8em7 Tenure Of Officers Against Whom Allegations Were Substantiated 2005 - 2009   _5 _4 _3 _2 _1 tenure  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

niuh-hrin Commuter Van Services - Vehicles No_Record 

nugr-jv72 Bronx Vacant Lots Cleaned   district ccu status_date ownertype boro lot address block  vacant lots cleaned lot clean dsny sanitation garbage lots

atj8-bvzs Map & addresses, "fee-based" pushed to the bottom    doitt gis geographic location map cartography services wifi wireless hot spot access telecommunication

d7gj-km57 AgencyCalls1 Connection_failed  311 311 service requests 2010 2011 service request status all service requests

jhq9-vaec Gender Of Subject Officers Compared To New York City Police Department Demographics 2005 - 2009   _percent_of_subtotal_2 _percent_of_subtotal_3 _percent_of_subtotal_1 _number_of_officers_5 _percent_of_subtotal_4 _nypd_population_2007 gender _percent_of_subtotal_5 _number_of_officers_4 _nypd_population_2008 _nypd_population_2009 _nypd_population_2006 _nypd_population_2005 _number_of_officers_2 _number_of_officers_3 _number_of_officers_1  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

q5kt-vzfb SubwayTransfers [ArcGIS_rest_services_DOITTServices_SubwayTransfersWM_MapServer_0]   notes shape_length shape objectid 

kwns-jj5g Gender Of Subject Officers Compared To New York City Police Department Demographics 2005 - 2009-2   _percent_of_subtotal_2 _percent_of_subtotal_3 _percent_of_subtotal_1 _number_of_officers_5 _percent_of_subtotal_4 _nypd_population_2007 gender _percent_of_subtotal_5 _number_of_officers_4 _nypd_population_2008 _nypd_population_2009 _nypd_population_2006 _nypd_population_2005 _number_of_officers_2 _number_of_officers_3 _number_of_officers_1  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

vdrw-m49y Bronx Latin Cultural Organizations   location_1 company_description organization_location zipcode business_organization borough contact_phone street_address company_name  culture entertainment media latin cultural event organization hispanic resource

