ms66-xjfq 2003 Campaign Payments   candid candname canclass officeboro  Government A listing of campaign payments for candidates for City office during 2001 election cycle finance campaign finance board cfb nyccfb campaign finance elections contributions politics campaign funding
9mwi-6bhc NY PARKS   status shape_length shape_area omppropid objectid organizati gispropnum jurisdicti acres shape location signname mapped waterfront precinct borough type  Facilities and Structures GIS Map of New York City Department of Parks & Recreation parks. park parks nature recreation location map cartography geographic
ypn9-chp6 Staten Island usage 2010   building_type_service_class_ consumption_kwh_ utility_data_source consumption_gj_ zip_code  Environmental Sustainability 2010 electricity consumption in kWh and GJ, by ZIP code, building type, and utility company. electricity energy environment planning power utilities
5t4n-d72c Directory Of Homeless Population By Year   year homeless_estimates area  Social Services Table of homeless population by Year (for years 2009 through 2012) dhs homeless comparison population
fmzx-suji Total Occupied Housing Units By Household Size By Borough   borough _5_person_households average_household_size _1_person_households _2_person_households _4_person_households _3_person_households _6_person_households year _7_or_more_person_households  Construction and Housing Details of Occupied Housing Unit numbers by Household size by Borough dcp city planning population growth household
fgb7-3q7d CCRB: Attribution of Complaints to the Detective Bureau 2005 - 2009   _2005 _2006 _2007 _2008 _2009 detective_bureau total  Public Safety Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009. Update Schedule: Annually complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics
22zm-qrtq CCRB: Age of Substantiated Cases Measured from the Date of Report 2005 - 2009   _2006_number_of_cases _2008_percent_of_docket _2007_number_of_cases _2007_percent_of_docket age_of_case_in_months _2008_number_of_cases _2005_number_of_cases _2009_percent_of_docket _2009_number_of_cases _2005_percent_of_docket _2006_percent_of_docket  Public Safety A statistical breakdown of the age of Civilian Complaint Review Board (CCRB) substantiated cases, by year, measured from the date of the reports in the years 2205 through 2009.The age of the docket is measured by the number of open cases at the end of each reporting period. complaint civilian review board activity crime year age demographics 2005 2006 2007 2008 2009 docket incident report substantiation substantiated
ju8z-zj59 Bronx COMpleted Percent for Art projects with artist information   council_district borough community_board percent_project artist  Cultural Affairs This data set contains the current listing of Department of Cultural Affairs completed Percent for Art projects. cultural culture program fund funding project art percent percent for art artist dcla cultural affairs
br3m-auk3 Brooklyn Open Article 7 Petitions   brooklyn_open_article_7_petitions  The information in the City's computer records with respect to open petitions challenging real property tax assessments pursuant to Article 7 of the Real Property Tax Law: contains the index number and year the petition was commenced, the name of the petitioner, the name of the attorney for the petitioner, and various note of issue codes. tax commission action petition record challenge challenging real property assess law attorney code open bronx article index issue
xkmy-b5va Brooklyn Black Students   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort  Education Graduation Outcomes - 4 Year Outcome - Cohorts of 2001 through 2006 (Classes of 2005 through 2010)   •The New York State calculation method was first adopted for the Cohort of 2001 (Class of 2005). The cohort consists of all students who first entered 9th grade in a given school year (e.g., the Cohort of 2006 entered 9th grade in the 2006-2007 school year). Graduates are defined as those students earning either a Local or Regents diploma and exclude those earning either a special education (IEP) diploma or GED. For the most recent cohort, graduation rates as of both June and August (including summer graduates) are reported.   •Records with cohorts of 20 students or less are suppressed. August outcomes are only reported for the most recent cohort.   •August outcomes include all June and August graduates.   •In school-level reporting, students who were in a school for less than 5 months are not included in the school’s cohort, but are included in citywide totals.   •School level results are not presented for District 79 schools, but their outcomes are included in citywide totals.
s5dv-r7pk gas   _consumption_gj_  Environmental Sustainability 2010 Natural Gas consumption in therms and GJ, by ZIP code, building type, and utility company. energy gas power environment utilities planning
btg5-rbma 2012 Lamppost Knocked Down - Sandy   school_region unique_key community_board school_number borough park_facility_name agency facility_type school_state school_phone_number address_type status intersection_street_2 intersection_street_1 school_address school_name school_city agency_name park_borough school_code complaint_type descriptor created_date school_zip  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
9ve3-grzx Bronx 311 NYPD Traffic Enforcement Actions 2010-present   y_coordinate_state_plane_ school_region unique_key park_facility_name bridge_highway_segment bridge_highway_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location road_ramp bridge_highway_direction x_coordinate_state_plane_ status due_date school_address resolution_action_updated_date school_not_found school_name latitude agency_name park_borough school_code location_type school_city longitude complaint_type descriptor created_date school_zip  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
xtyk-k9qh Night Noise Survey CB 3   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
wixz-q7pt 311 Commercial Noise Complaints for Zipcode 10036   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
py94-amfu infgraphic   insure5 womens2 oid_ uhf34_code objectid quitsk2 shshom2 exercs2 shape fobtst2 wkwork3 overwt2 shswks2 cotest2 shape_length borough objectid_1 manman2 pcarep2 area diabet2 uhf_name rdrink2 anystd2 sickad6 flusht2 sexnum4 needca2 rcdks22 genhlt4 cigars2 hivtwo2 obeses2 rsmoke3 len evisit4 asthma2 mhdday4 cocksr2 condom2 shape_area shsmok2 pneumv2 nofill2 neighbor nspday4 obs smismi2  Health Provides Community Health Survey aggregated city-wide rates by United Hospital Fund neighborhoods and two Boundaries files. These are GIS data The rates cover a number of health topics including: general health status, health care access, cardiovascular health, diabetes, asthma, immunizations, mental health, smoking, second-hand smoke, obesity, commuting patterns, physical activity, cancer screening, HIV, sexual behavior, birth control, drug use, and domestic violence. health safety geographic map cartography public community neighborhood location hospital fund boundary boundaries status statistics care
m896-nfke DYCDOACE   city objectid service url zipcode servicesof shape divisionna address id phonenumbe  Community Service DYCD Beacon geographic location map cartography basemap beacon youth
32y8-s55c FDNY Line Of Duty Deaths   date rank unit name  Public Safety FDNY Line Of Duty Deaths fdny fire department safety fire safety memorial
ssk8-4egt Directory Of Bronx Future Parks   category status park_name description_of_work  Parks and Recreation List of Bronx Future Parks with their Categories and Nature of Activity dpr park recreation future bronx healthy living
xx2p-4jnq DCAS Managed Public Buildings   building custodial_borough_supervisor_phone custodial dcas_security custodial_borough_supervisor_name engineering location_1 security borough  Government This is the list (directory) of Department of Citywide Administrative Services (DCAS) managed public buildings along with the information that the building is DCAS secured or not. building buildings permit permits building permits department of citywide administrative services (dcas)
yc8w-uwrg Subway Entrances   shape url line name objectid  Transportation Map of NYC Subway Entrances location map cartography basemap transit transportation train subway travel entrance station
trrx-uj3v Manhattan Noise Complaints 2007 Test   y_coordinate_state_plane_ school_region unique_key community_board school_number borough closed_date city incident_zip facility_type school_state school_phone_number park_facility_name latitude x_coordinate_state_plane_ address_type status intersection_street_2 intersection_street_1 school_address resolution_action_updated_date school_name school_city park_borough school_code longitude complaint_type descriptor created_date school_zip  Other Test data from all 311 Service Requests for 2007 in Manhattan. 311 311 service requests 2007 all service requests
banz-k3vq Manhattan Noise Complaints 2008 Test   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number park_facility_name latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address  Other Test data from all 311 Service Requests for 2008 in Manhattan. 311 311 service requests 2008 all service requests
ka3k-93z7 CCRB: Assignment of Officers against Whom Allegations Were Substantiated - Traffic Control Division 2005 - 2009   _2005 _2006 _2007 _2008 _2009 traffic_control_division total  Public Safety Civilian Complaint Review Board (CCRB) complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics
jxyc-rxiv DOF: Cooperative Comparable Rental Income – Manhattan– FY 2010/2011   manhattan_cooperatives_comparable_properties_full_market_value comparable_rental_1_total_units comparable_rental_1_market_value_per_sqft manhattan_cooperatives_comparable_properties_gross_sqft manhattan_cooperatives_comparable_properties_total_units comparable_rental_2_address comparable_rental_1_full_market_value manhattan_cooperatives_comparable_properties_year_built manhattan_cooperatives_comparable_properties_market_value_per_sqft comparable_rental_1_gross_income_per_sqft comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood comparable_rental_1_address manhattan_cooperatives_comparable_properties_boro_block_lot comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_1_est_gross_income comparable_rental_2_total_units comparable_rental_2_gross_sqft manhattan_cooperatives_comparable_properties_building_classification manhattan_cooperatives_comparable_properties_est_gross_income comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft manhattan_cooperatives_comparable_properties_address comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income manhattan_cooperatives_comparable_properties_neighborhood manhattan_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_1_building_classification  Finances The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings. Update Frequency: Annually department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough manhattan
xtwy-czsw data   closed_date address_type resolution_action_updated_date unique_key agency community_board complaint_type descriptor park_borough created_date borough  Other All 311 Service Request from 2010 to Present. Starting in November 2011 the data will be updated on a daily basis. 311 311 service requests 2010 2011 service request status all service requests
7i95-xrat Bronx Restaurant DOHMH complaints   status city community_board incident_address resolution_action_updated_date due_date unique_key incident_zip agency agency_name facility_type complaint_type descriptor street_name address_type location created_date borough location_type  Social Services All 311 Service Requests from 2010 to early March 2012. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
d27a-yn3m SI   non_bldg objectid desig_addr lm_type shape other_name house_numb borough desig_date bbl boundaries count_bldg lot status street_nam lp_number public_hea hist_distr lm_name secnd_bldg vacant_lot notes block bin_number  Cultural Affairs Landmarks Preservation Commission point shapefile. A point shapefile of NYC Landmarks Preservation Commission individual, interior and scenic landmarks as well as points of all buildings within historic districts; for use in Geographic Information Systems (GIS). geographic location map cartography historic landmark preservation preserve conservation conserve interior scenic building district
jp58-y6dh Holland Tunnel   shape url line name objectid  Transportation Map of NYC Subway Entrances location map cartography basemap transit transportation train subway travel entrance station
bt4b-azgc Holland Tunnel   shape url line name objectid  Transportation Map of NYC Subway Entrances location map cartography basemap transit transportation train subway travel entrance station
42ty-6mij Manhattan Noise Complaints 2006 Test   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip facility_type school_state school_phone_number park_facility_name latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address  Other Test data from all 311 Service Requests for 2006 in Manhattan. 311 311 service requests 2006 all service requests
jgjk-h2bn CCRB: Age of Substantiated Cases Measured from the Date of Incident 2005 - 2009   _2006_number_of_cases _2008_percent_of_docket _2007_number_of_cases _2007_percent_of_docket age_of_case_in_months _2008_number_of_cases _2005_number_of_cases _2009_percent_of_docket _2009_number_of_cases _2005_percent_of_docket _2006_percent_of_docket  Public Safety A statistical breakdown of the age of Civilian Complaint Review Board (CCRB) substantiated cases, by year, measured from the date of the incidents in the years 2205 through 2009.The age of the docket is measured by the number of open cases at the end of each reporting period. 2009 docket incident report substantiation substantiated
sxxc-x9gg Disposition Of Offensive Language Allegations 2006   unfounded_rate substantiated_number miscellaneous_rate miscellaneous officer_unidentified_number exonerated_rate unsubstantiated_number unsubstantiated_rate exonerated_number officer_unidentified_rate unfounded_number sunstantiated_rate type_of_abuse_of_authority_allegation  Public Safety CCRB: Disposition of Offensive Language Allegations 2006 complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct
vx4s-c7e8 HeatMapLaundry   location_1 entity_name entity_type license_number telephone_number address_zip_code address_street_name street_address  Business and Economic A list of laundry facilities that have a current DCA license as of the run date. laundry license laundromat clothing washing cleaning clothes consumer affairs dca
ax28-pdqn types of complaints--snow   complaint_type  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
g3x9-phuk 311 Placard Complains - 2010-Present (heat map)   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Other All 311 Service Request from 2010 to Present. Starting in November 2011 the data will be updated on a daily basis. 311 311 service requests 2010 2011 service request status all service requests
mwjx-hez7 Wifi hot spots   city name zip url phone shape objectid address type id  Media Location of wifi hotspots in the city with basic descriptive information. doitt gis geographic location map cartography services wifi wireless hot spot access telecommunication
utqd-4534 Voting/Poll Sites Map AS OF 09/21/2012   city site_number street_number voter_entrance street_name location site_status handicap_entrance site_name borough zip_code  Facilities and Structures Locations of voting/poll sites through the city. This data is correct as of 9/21/2012. Please note that this information may not be up-to-date. vote votes voting poll polls polling poll site poll sites site sites election elections
nux4-g7k8 Manhattan Noise 2006 - Addenum 2 - Vehicles   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip school_state school_phone_number park_facility_name latitude x_coordinate_state_plane_ address_type status school_address school_name school_city park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address  Other 311 Service Requests for 2006. This is historical data and will not be updated. 311 311 service requests 2006 all service requests
rv3z-jq34 CCRB: Assignment of Officers against Whom Allegations Were Substantiated - Transit Bureau 2005 - 2009   transit_bureau _2005 _2006 _2007 _2008 _2009 total  Public Safety Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009 Update Schedule: Annually complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics
g8e6-y4ax English Language Arts (ELA) Test Results by Grade 2006-2011 - School level - by Race-Ethnicity   category level_2_1 dbn grade level_1_1 level_4_1 year number_tested level_3_1 level_3_4_1  Education New York City Results on the New York State English Language Arts (ELA) Tests, Grades 3 - 8 Notes: As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7. Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency. In 2007, the New York State Education Department updated its testing policy for English Language Learners: ELLs in an English Language School System for more than one year are required to take the ELA exam. Previously, ELLs in an English Language School System for less than 3 years were exempt from taking the ELA exam. lifelong learning
weaz-wxw9 2006-07 Class Size - By Region   program grade_or_service_category_ region_ average_class_size  Education Citywide Class Size Report, including Region, Program, Grade or Service Category.  SOURCES: 10/31/06 Official Register (K-9) and 12/15/06 Register/Schedule (9-12) #Grade 9 not in high schools ##Indicates how special class is delivered  For schools with students in any grades between Kindergarten and 9th grade (where 9th grade is the termination grade for the school), class size is reported by four program areas: general education, special education self-contained class, collaborative team teaching and gifted and talented self-contained class. Within each program area class size is reported by grade or service category, which indicates how a special education self-contained class is delivered. Class size is calculated by dividing the number of students in a program and grade by the number of official classes in that program and grade.   The following data is excluded from all the reports: District 75 schools, bridge classes which span more than one grade, classes with fewer than five students (for other than special education self-contained classes) and classes with one student (for special education self-contained classes). On the summary reports programs and grades with three or fewer classes are excluded from the citywide, borough and region reports and programs and grades with one class are excluded from the district report. For schools with students in any grades between 9th and 12th grade (where 9th grade is not the termination grade for the school), class size is reported by two program areas: general education and special education. For general education students class size is reported by grade for each core subject area: English, Math, Science and Social Studies. For special education students with a self-contained program recommendation, class size is reported by service category (self-contained or mainstream) for each core subject area. Since high school classes may contain students in multiple grades and programs, class size is calculated by taking a weighted average of all the classes in a core subject area with students in a particular grade or program. For example, there are 75 ninth graders enrolled at a high school. 25 ninth graders attend a Math class with 28 students, a second group of 25 ninth graders attend a Math class with 25 students, and a third group of 25 ninth graders attend a Math class with 30 students. Average class size for ninth grade Math equals: (25x28 + 25x25 + 25x30)/75 = 27.7.   The Pupil Teacher Ratio is also provided on the school level report. Pupil Teacher Ratio is another means to evaluate the instructional resources provided at a school. Pupil Teacher Ratio for All Students is calculated by dividing the number of students at a school by the number of full-time equivalent teachers, including both teachers in classes taught by two teachers, “cluster” teachers providing instruction in specialized topics like art or science, and teachers providing special education instruction. Pupil Teacher Ratio Excluding Special Education is calculated by dividing the number of non-special education students at a school by the number of full-time equivalent non-special education teachers. lifelong learning
6wrh-b4p8 Dirty Water - No ZIPs   school_region unique_key street_name community_board school_number borough closed_date park_facility_name agency facility_type school_state school_phone_number address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code complaint_type descriptor created_date school_zip incident_address  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
g5iz-5u93 311 Commercial Noise Service Requests_2010 to Present_MN CB3   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
9ncr-ejx7 Pending Rodent Complaints (2010-present)   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
kjfr-jwqe STA Complaints   closed_date status incident_address unique_key incident_zip agency community_board complaint_type descriptor created_date borough cross_street_1 cross_street_2  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
aht6-vxai Open Article 7 Petitions   lot_number condominium_high_lot_number attorney_identifier block_number notice_of_issuance_code petitioner_name borough_code attorney_name petition_index_number petition_year  Property The information in the City's computer records with respect to open petitions challenging real property tax assessments pursuant to Article 7 of the Real Property Tax Law: contains the index number and year the petition was commenced, the name of the petitioner, the name of the attorney for the petitioner, and various note of issue codes. new york city tax commission taxcomm open petition article 7
8hej-ncwr nyc_landmark   non_bldg objectid desig_addr lm_type shape other_name house_numb borough desig_date bbl boundaries count_bldg lot status street_nam lp_number public_hea hist_distr lm_name secnd_bldg vacant_lot notes block bin_number  Cultural Affairs Landmarks Preservation Commission point shapefile. A point shapefile of NYC Landmarks Preservation Commission individual, interior and scenic landmarks as well as points of all buildings within historic districts; for use in Geographic Information Systems (GIS). geographic location map cartography historic landmark preservation preserve conservation conserve interior scenic building district
fbsa-93dh Directory Of Zoning Details   maximumdwelling_units_per_acre description zone  Construction and Housing Details about different zones and corresponding dwelling unit limit dcp city planning zone dwelling unit
9mhd-na2n New York City Population By Boroughs   borough _2010_population _2000_population  Statistics New York City Population By Boroughs dcp city planning population growth borough
3h6b-pt5u Total Crime Index For The Nation’s Largest Cities   city rate year crime_index_ranking  Government Total Crime Index for the Nation’s Largest Cities crime index nationwide fbi data new york city safest
wwsa-q2dq Attribution of Complaints to Different Bureaus   other_commands housing_bureau organizaed_crime_control_bureau other_patrol_services_bureau support_services_bureau patrol_services_bureau internal_affairs_bureau detective_bureau special_operation_division special_operations_division criminal_justice_bureau attribution_of_complaint_to_deputy_comissioners_and_misc_commands year_attribution_of_complaint_to_respective_agencies traffic_control_division transit_bureau personnel_bureau  Government This is the table compiled in one data-set from different bureaus representing the attribution of complaints ccrb attribution complaints bureau
83kr-sbhe CCRB: Command Rankings: Complaints per Uniformed Officer 2009   _2009_command_ranking _2009_number_of_subject_officers precinct_command _2009_complaints _2009_complaints_per_uniformed_officer  Public Safety Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009 Update Schedule: Annually complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics command ranking command ranking
f3qa-vq2v graffiti   closed_date status community_board created_date incident_address_display borough police_precinct resolution_action  Other Addresses, current status, and coordinates of requests to clean graffiti (other than bridges or highways) received from the public and SCOUT in the last 12 months. sanitation scout graffiti complaint request public
mnqg-rcee Rank Of Subject Officers Against Whom Allegations Were Substantiated 2005 - 2009   _percent_of_subtotal_2 _percent_of_subtotal_3 rank _percent_of_subtotal_1 _number_of_officers_5 _percent_of_subtotal_4 _nypd_population_2007 _percent_of_subtotal_5 _number_of_officers_4 _nypd_population_2008 _nypd_population_2009 _nypd_population_2006 _nypd_population_2005 _number_of_officers_2 _number_of_officers_3 _number_of_officers_1  Public Safety CCRB: Rank of Subject Officers against Whom Allegations Were Substantiated 2005 - 2009 complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct
jbkt-qzii Bronx 2009 TC Reductions   _20226000382009r220_east_realty_inc_517_east_132_street_000000828004  Tax Commission Actions on Applications in year 2009 Reducing Assessments or Reclassifying Property. 2009 tax commission apply application assess reclassify reclassified property action
mu2n-2qpd NYS Math Test Results by Grade 2006-2011 - Citywide - by Disability Status   level_3_4_2 category level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_4_1 year number_tested level_3_2 level_4_2 level_3_4_1  Education New York City Results on the New York State Mathematics Tests, Grades 3 - 8 Notes: As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7. In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006. Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency. lifelong learning
khym-yfjw NYPD   closed_date status incident_address unique_key incident_zip agency community_board complaint_type descriptor created_date borough cross_street_1 cross_street_2  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
x27p-rath DCA   status incident_address unique_key incident_zip agency community_board complaint_type descriptor created_date borough cross_street_1 cross_street_2  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
wxjt-xj3w pigeon waste   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
75e9-fg2t DYCD Contractors   amount cbo_name fiscal_year program_id name  Organizations A list of all contractors providing service/s to New York City youth and the amount of their contract dycd department of youth and community development programs contractors education services youth community development community development school child children after-school after-school programs employment internships job jobs internship young adult youth employment nda neighborhood neighborhood development area reading writing family family literacy immigration immigrants adolescent literacy family support senior domestic violence high-school high school healthstat health stat housing legal assistance middle school refugee dycd contractors lifelong learning
x56h-7iwp Directory Of Unsheltered Street Homeless To General Population Ratio 2009   total_population ratio_of_unsheltered_homeless_to_general_population location estimated_unsheltered_population  Social Services "Ratio of Homeless Population to General Population in major US Cities in 2009.  *This represents a list of large U.S. cities with a similar street count methodology for which DHS was able to confirm a recent Census; 2009 results are not yet available for LA, SF, and Chicago.  All population figures are from the 2007 U.S. Census Bureau Population Estimate." dhs homeless ratio population
saap-twii Catalog - Datasets Only   category rating properties attribution description created_at custom_metadata updated_at comments name owner state system_id keywords table_id permissions type id key_identifier  Other opendata catalog catalog dcat datasets directory
wudr-qbgm CCRB: Attribution of Complaints to Other Patrol Services Bureau Commands 2005 - 2009   _2005 _2006 _2007 _2008 _2009 total other_patrol_services_bureau_commands  Public Safety Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009. Update Frequency: Annually complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics
hcv4-fhfs DOF: Summary of Neighborhood Sales in Queens for Class 1-, 2- and 3-Family homes - 2007   neighborhood average_sale_price number_of_sales median_sale_price type_of_home highest_sale_price lowest_sale_price  Property The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of neighborhood sales for Class 1-, 2- and 3-Family homes in Queens in 2007.  This list includes all sales of 1-, 2-, and 3-Family Homes' from January 1st, 2007 to December 31, 2007, whose sale price is equal to or more than $150,000.  The Building Class Category for Sales is based on the Building Class at the time of the sale.  Update Schedule: Annually department of finance finance dof property properties neighborhoods sales neighborhood sales homes family homes class-1 class-2 class-3 borough queens
hdu7-ujt4 DOF: Summary of Neighborhood Sales Citywide for Class 1-, 2- and 3-Family homes - 2007   _maximum_sale_price_ _number_of_sales_ _average_sale_price_ building_class_category _minimum_sale_price_ _median_sale_price_ borough  Finances The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of all neighborhood sales for Class 1-, 2- and 3-Family homes Citywide in 2007.  This list includes all sales of 1-, 2-, and 3-Family Homes' from January 1st, 2007 to December 31, 2007, whose sale price is equal to or more than $150,000.  The Building Class Category for Sales is based on the Building Class at the time of the sale. Update Frequency: Annually department of finance finance dof property properties neighborhoods sales neighborhood sales homes family homes class-1 class-2 class-3 borough citywide
h8eh-b25q Disposition Of All Allegations 2005 - 2009   _number_3 five_year_total_percent full_investigations_dispositions_and_disciplinary_recommendations _number_4 _number_2 _number_5 _percent_5 _percent_4 five_year_total_number _percent_1 _number_1 _percent_3 _percent_2  Public Safety CCRB: Disposition of all Allegations 2005 - 2009 complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct
mtfg-8ayp CCRB: Disposition Of Abuse Of Authority Allegations 2005 - 2009   type_of_abuse_of_authority_allegation  Public Safety Disposition Of Abuse Of Authority Allegations 2005 - 2009 complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct
u4uz-edhr Where Incidents That Led To A Substantiated Complaint Took Place - Brooklyn 2005 - 2009   _5 _4 _3 _2 _1 brooklyn_south  Public Safety Where Incidents that Led to a Substantiated Complaint Took Place - Brooklyn 2005 - 2009 complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct
